Ewe/V,<I>/mA
-0.14688155,0.0009041113486024082
-0.14638287,0.0009029858588797228
-0.14587148,0.0009018328284448096
-0.14536282,0.0009007629973725588
-0.14487262,0.0008996091686033986
-0.14439513,0.0008983597591765771
-0.14388186,0.0008973810760869103
-0.1433764,0.0008967578132460081
-0.14287943,0.0008955698253379964
-0.14238094,0.0008942640333434297
-0.14188419,0.0008930888854795076
-0.14138107,0.0008919238780099124
-0.14089081,0.0008908332448089237
-0.1404043,0.0008898681226128225
-0.13989522,0.0008888496837850413
-0.13938868,0.0008877751307510163
-0.13889234,0.0008866908595977009
-0.13840321,0.0008856241092198031
-0.13790071,0.0008845468115328808
-0.13737364,0.0008834373083017252
-0.13687955,0.0008822753257039587
-0.13637479,0.0008812978329068005
-0.13588992,0.0008802694637442682
-0.13539802,0.0008791354713913943
-0.13488005,0.0008781145289604927
-0.13439304,0.000876859156253176
-0.1339003,0.0008760641336535936
-0.13340056,0.0008751737540773005
-0.13290167,0.0008741121945840258
-0.13239303,0.0008730018927491524
-0.13189986,0.00087179152210916
-0.13139017,0.0008707722631192648
-0.13090952,0.0008699120011846882
-0.13040724,0.0008688822078208053
-0.12992531,0.00086770990633845
-0.12940714,0.0008667244050603391
-0.12891057,0.0008657899562860222
-0.12839812,0.0008647550589726202
-0.12790599,0.0008635632259904897
-0.12740713,0.0008625904797722912
-0.12690337,0.0008616617986397755
-0.12640405,0.0008607060700780017
-0.12591268,0.0008597924288320218
-0.12539756,0.0008588601132807402
-0.12490823,0.0008578152069444712
-0.12439068,0.0008567331771903086
-0.12387588,0.0008557888270135871
-0.12339757,0.0008549087589792021
-0.1229023,0.000853955786657961
-0.12241867,0.0008530333964609296
-0.12190558,0.0008520242610959294
-0.12140436,0.0008511044706446397
-0.12092774,0.0008502109842622729
-0.12042398,0.0008492717936826894
-0.11992507,0.0008483180974036722
-0.1194069,0.0008474089910224438
-0.11890887,0.000846489217817888
-0.11839893,0.0008456403254498406
-0.11791023,0.0008448617526381832
-0.11741876,0.0008439273547588087
-0.11693304,0.0008429569169055365
-0.11642757,0.0008421025005292083
-0.11591935,0.0008412928415324414
-0.11542301,0.0008403516771472294
-0.11493393,0.0008394875757313895
-0.11441846,0.0008386635777747585
-0.11393929,0.0008378548964511033
-0.11341538,0.0008368939895633497
-0.11289953,0.0008360229394047194
-0.11240487,0.0008351350185909732
-0.11192486,0.0008343727360490237
-0.11142597,0.0008336287483635468
-0.11092302,0.0008328890899596923
-0.11041547,0.000831989109833055
-0.10990533,0.0008310522133359501
-0.10940285,0.0008302039165789289
-0.1089065,0.0008294338457980552
-0.10842267,0.0008286336972863351
-0.10791976,0.0008278638480179439
-0.10743836,0.0008271612809496332
-0.10692835,0.0008264957959235528
-0.10643498,0.0008257430983778565
-0.10592252,0.0008249119616973704
-0.10543528,0.0008241537272826718
-0.104933,0.0008234474184131662
