Ewe/V,<I>/mA
-0.052403063,0.001955046484740534
-0.052887525,0.001945120395652746
-0.05340147,0.001935085274992701
-0.053909905,0.001925585479949844
-0.054402638,0.001916020546761705
-0.054903198,0.00190619345344361
-0.055399138,0.00189606049254373
-0.055891663,0.001885827909131034
-0.056402642,0.001875867533844604
-0.056891143,0.001866192732888048
-0.057399996,0.001856054134367263
-0.057887431,0.001846034662405684
-0.058388222,0.001836726086804883
-0.058886744,0.001827469115224559
-0.059397027,0.001817799788518128
-0.059887007,0.001807959705022056
-0.06039523,0.001798147335379057
-0.060894329,0.001788547427201623
-0.061411668,0.001779118395697207
-0.061889127,0.001769589775196638
-0.062381387,0.001760463901121298
-0.062877573,0.001751392075945022
-0.063392371,0.001742244553127052
-0.063887656,0.00173308891384362
-0.064397782,0.001723406247576891
-0.064890519,0.001714111587379774
-0.065403618,0.001704987930241736
-0.065897837,0.001695560027858138
-0.066399485,0.001686349729351782
-0.066894554,0.001677141076167264
-0.067387931,0.001667886563087383
-0.067879818,0.001659062971830959
-0.068389297,0.001650091810410634
-0.068887338,0.001640654121594573
-0.069380499,0.001631343928305867
-0.069891468,0.001622170600729174
-0.070365973,0.001613555452355215
-0.070863172,0.001604994709379283
-0.071383692,0.001596228205555776
-0.071869209,0.00158710420536981
-0.072397374,0.001577905211349755
-0.072913013,0.001568875718307767
-0.073383152,0.001560582722619649
-0.073875368,0.001552144653773954
-0.074385077,0.001542388390926477
-0.074877605,0.001533387716335714
-0.075378388,0.001525183262317487
-0.075883009,0.001516795518303603
-0.076382533,0.001508265683191394
-0.076890327,0.001499521888978999
-0.07739608,0.001490975789636927
-0.077882379,0.001482450184051199
-0.078390598,0.001473960993111915
-0.078894153,0.001465321941160013
-0.079399824,0.00145677958493319
-0.079886615,0.001448031573225442
-0.080377661,0.001439571654272085
-0.080888152,0.001431120178305413
-0.081370771,0.001423198775834564
-0.081874318,0.001414987502492431
-0.082377873,0.001406499123765604
-0.082894571,0.00139798625659077
-0.083378188,0.001389684647249485
-0.083872199,0.001381565548163727
-0.084383823,0.001373164141248842
-0.084874339,0.001364932038303937
-0.085373744,0.001356881183137718
-0.085862659,0.001348806629081351
-0.086382963,0.001340264312602816
-0.086891197,0.001332085358929663
-0.087381817,0.001324071001295966
-0.087867126,0.001315557026962913
-0.088360317,0.001307533721620489
-0.088873595,0.001299763212888071
-0.089368016,0.001292011009354613
-0.08986479,0.001284350653333131
-0.090384461,0.001276503049329795
-0.09088017,0.001268615752552358
-0.091373555,0.001260541294430845
-0.091876179,0.001252498041950493
-0.092365794,0.001244727049197538
-0.092860229,0.001236908684303567
-0.093374811,0.001229146256702261
-0.093862891,0.001221413051098352
-0.094355412,0.001213633936896698
-0.094867244,0.001206118382267761
-0.095364645,0.001198324717363531
-0.095886849,0.001190477598915253
-0.096373871,0.001182981307431843
-0.096884422,0.001175298573798501
-0.097361043,0.001167682444954863
-0.097852506,0.001160045947876314
-0.098363496,0.001152561497427222
-0.098870009,0.001145073891098879
-0.099375434,0.001137445123067687
-0.099868201,0.00112996218619325
-0.10036879,0.001122409980679456
-0.10087362,0.001114898945498106
-0.10138056,0.001107667715620701
-0.10188285,0.001100424782365466
-0.10237367,0.001092877964294062
-0.10287914,0.001085475904228926
-0.10336673,0.001078118708344403
-0.10388221,0.001070675881136494
