time/s,Ewe/V
269252.7747197333,-0.18796441
269262.7749122828,-0.18809421
269272.7751048324,-0.18812859
269282.7752973819,-0.18815149
269292.7754899315,-0.18802549
269302.775682481,-0.18809803
269312.7758750306,-0.18816675
269322.7760675801,-0.18814003
269332.7762601296,-0.18815912
269342.7764526792,-0.18869364
269352.7766452287,-0.18852183
269362.7768377783,-0.18858674
269372.7770303274,-0.18860964
269382.7772228769,-0.1886211
269392.7774154262,-0.18871273
269402.7776079755,-0.18877
269412.7778005248,-0.18882346
269422.7779930742,-0.18881965
269432.7781856235,-0.18882345
269442.7783781728,-0.18885019
269452.7785707221,-0.18892273
269462.7787632714,-0.18880437
269472.7789558207,-0.18898381
269482.77914837,-0.18898
269492.7793409197,-0.18892655
269502.7795334691,-0.1888731
269512.7797260185,-0.18890363
269522.779918568,-0.18887308
269532.7801111174,-0.18881965
269542.7803036668,-0.18886545
269552.7804962161,-0.18887308
269562.7806887656,-0.18886928
269572.780881315,-0.18890364
269582.7810738644,-0.18887691
269592.7812664139,-0.18893801
269602.7814589632,-0.18883491
269612.7816515127,-0.18888837
269622.7818440621,-0.18890746
269632.7820366111,-0.18918999
269642.7822291604,-0.18914035
269652.7824217099,-0.18905637
269662.7826142593,-0.18917471
269672.7828068087,-0.18908308
269682.7829993581,-0.1890831
269692.7831919076,-0.18933508
269702.783384457,-0.18938471
269712.7835770063,-0.18934271
269722.7837695556,-0.18943433
269732.7839621049,-0.18943052
269742.7841546542,-0.1894038
269752.7843472036,-0.18944961
269762.7845397531,-0.18939617
269772.7847323024,-0.18942289
269782.7849248517,-0.1894038
269792.785117401,-0.18941906
269802.7853099504,-0.18946105
269812.7855024999,-0.18948016
269822.7856950494,-0.18949161
269832.785887599,-0.18946871
269842.7860801485,-0.18982378
269852.7862726981,-0.18974359
269862.7864652476,-0.18970925
269872.7866577972,-0.18975505
269882.7868503467,-0.18968633
269892.7870428963,-0.18969014
269902.7872354453,-0.18973596
269912.7874279949,-0.18967488
269922.7876205444,-0.18971688
269932.787813094,-0.1896787
269942.7880056435,-0.18974742
269952.7881981931,-0.18980469
269962.7883907426,-0.18981613
269972.7885832922,-0.18988487
269982.7887758417,-0.1898925
269992.7889683913,-0.18999177
270002.7891609408,-0.18993449
270012.7893534899,-0.18998796
270022.789546039,-0.1899536
270032.789738588,-0.18996122
270042.7899311371,-0.18998413
270052.7901236862,-0.19000322
270062.7903162353,-0.19002613
270072.7905087844,-0.19010249
270082.7907013334,-0.19013304
270092.7908938825,-0.1900605
270102.7910864316,-0.19012541
270112.7912789807,-0.19024377
270122.7914715298,-0.19023994
270132.7916640788,-0.19035831
270142.7918566279,-0.19023614
270152.792049177,-0.19027813
270162.7922417261,-0.19025904
270172.7924342752,-0.19025521
270182.7926268242,-0.19028577
270192.7928193733,-0.19027048
270202.7930119224,-0.1903163
